DISCIPLINA,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
ESTU036-17,-0.40422872,0.092384756,0.15744531,-0.039458115,0.15557106,0.1045285,0.776232,-0.11742318,0.043280922,-0.36758262,0.422351,0.46621805,0.5542871,-0.12290445,-0.31547233,0.038784392,-0.25886557,-0.14007874,0.5810974,0.6165422,-0.26072437,0.2905727,0.08757346,-0.505023,-0.52155894,0.62435925,-0.35039455,0.4271366,0.56984925,0.023838907,0.61677134,0.58172554,-0.80805343,-0.4233475,0.22717649,-0.05829773,-0.25440276,0.70776236,0.286588,-0.15757753,0.18616344,-0.13420922,-0.2078135,-0.04924105,-0.027478665,0.33000115,0.587148,-0.4159739,-0.50321907,0.4041877,0.29317033,0.53185314,-0.098895594,0.51146,-0.4969789,0.08734176,-0.3291009,-0.14403999,0.088184506,-0.62194747,-0.07488393,0.19079567,-0.37860128,0.40727964
ESTU035-17,-0.12648681,0.09352747,0.08368945,0.09189232,0.014684346,-0.14679344,0.29117414,-0.016345773,0.024304166,-0.05388712,0.114560135,0.23139088,0.31056383,-0.20796387,-0.1530341,0.06043919,-0.042078134,0.08705294,0.4344224,0.36295053,-0.2247965,0.16847733,0.1849641,-0.42679885,-0.21010043,0.34429848,-0.1569315,0.10627479,0.32548046,0.12833874,0.23583378,0.34569156,-0.5484354,-0.13443673,0.049571536,0.058960147,-0.16790839,0.3530971,0.15949783,0.013987766,0.38593885,0.019835781,0.03229199,0.03692136,-0.010429096,0.004614891,0.20057945,-0.39586642,-0.1954204,0.14116599,0.31206834,0.06860949,0.005216075,0.2893659,-0.018924592,-0.032435324,-0.032546822,-0.0373101,0.102519184,-0.35816574,0.12686937,-0.08668718,-0.096244775,0.110958114
MCZA026-17,0.00932779,0.014243292,-0.00082090683,-0.0007374026,-0.0029613413,-0.002488805,-0.00023389049,0.0016446579,0.0062376168,0.013911223,-0.013772065,-0.014743062,-0.008868698,0.0122544225,-0.009094305,-0.0020407978,0.0151825845,-0.015102332,0.011935687,-0.013265392,0.0010819826,0.007909203,0.007574139,-0.0063965507,-0.0015030205,0.0030279122,-0.01073128,0.010410542,0.013354035,-0.009123785,0.002067348,-2.3446977e-05,-0.006364776,0.0071602482,-0.00031280704,-0.0018084161,-0.0112893265,0.0061596557,0.0144114625,0.0025192033,-0.011089366,0.011001974,-0.004500797,-0.002555281,0.0067243334,-0.007845195,-0.00081816316,-0.010097608,0.013478667,-0.010420503,-0.0026126932,-0.007037647,0.004765244,-0.0028008595,0.012258928,-0.010792216,0.0073587894,-0.012193089,-0.0055662785,0.012175342,-0.011403799,0.01042177,0.009141244,0.002906533
MCZA027-17,0.009989198,0.008581808,0.014220092,0.013735618,-0.0003246162,0.0069303177,-0.014577797,0.012788648,0.015541064,-0.0046897344,0.0074704327,-0.004537277,0.013857249,-0.0058253556,0.006677298,-0.0150939915,0.003058754,0.0062222686,-0.004480362,0.011391906,0.008468304,0.0055617765,-0.007986885,0.0014570355,0.0052191634,-0.015249133,0.002639126,0.009753631,-0.009601107,0.014916835,-0.013870286,-0.011856424,0.012959845,-0.013574056,-0.014888441,-0.0015954245,-0.0112877395,-0.01071088,-0.005825948,0.012255529,-0.004442537,0.00455413,0.0017027538,-0.00058702007,-0.0046197046,-0.0070148874,-0.00079359487,0.0014943294,-0.0067736357,-0.0025832653,-0.0100536365,0.0023225676,-0.010823222,-0.012915287,-0.006578589,0.014714109,-0.0043575037,-0.0059504863,0.008816047,0.013585746,-0.010869864,0.013274226,0.010413453,0.006051399
ESTG024-17,-0.12569883,0.15105395,0.11342562,0.054483432,0.009348422,-0.111098625,0.18933503,-0.010645724,0.05473675,0.012998231,0.12767683,0.18157722,0.26100427,-0.22944187,-0.112058744,0.02977981,-0.049724903,0.12874627,0.28738764,0.27251157,-0.17970242,0.07987819,0.15001722,-0.34693116,-0.07467685,0.19670197,-0.09962732,0.048210602,0.25781804,0.10921421,0.17922749,0.24671558,-0.4339529,-0.02961506,0.026005689,0.057034936,-0.07262961,0.26820928,0.17719513,0.015703252,0.32583323,0.06958327,0.09349553,0.024108622,0.07065962,0.055166226,0.0920835,-0.312505,-0.14421633,0.089621656,0.2684687,0.038240146,0.0030269332,0.16936679,0.060269564,-0.0760997,-0.0016295708,-0.012683818,0.09141728,-0.23745576,0.026677983,-0.124607824,-0.10278696,0.09791187
ESZI019-17,-0.19948342,-0.21773416,0.40110603,-0.020678027,-0.019394893,-0.04517351,-0.4448305,-0.051526662,0.6679521,-0.18026862,-0.08834836,0.6090748,0.289365,-0.76550496,-0.14961217,0.38147825,-0.59047294,0.55038726,0.95441383,0.7274457,-0.3130781,0.41473666,0.22030565,-0.6967591,-0.25554633,0.11638911,-0.5144555,0.2723841,1.195856,0.06191017,0.17010902,0.51339513,-0.75010467,-0.08280118,0.18647893,-0.3891137,-0.15261379,0.51186806,0.5941382,0.3692352,0.9347052,-0.34367037,-0.14536193,-0.33720767,0.19703217,0.41972497,0.324341,-1.1726563,0.11613155,-0.083047174,0.40553194,0.13827388,-0.5283327,0.34607562,-0.12518455,0.16545752,0.01160533,-0.283282,-0.081011906,-0.91132796,0.53517294,-0.3627715,0.52025896,0.22138636
ESZE074-17,-0.0009286621,0.15963036,0.29319257,0.17132168,0.13019687,-0.31848192,0.07701587,0.07424155,0.23906608,0.12995882,0.30029327,0.1288445,0.35968986,-0.40186283,-0.16172399,0.044616863,-0.16424169,0.11646311,0.3736061,0.5000232,-0.15461536,0.067259386,0.18764526,-0.3357587,-0.022347698,0.2753719,-0.219905,-0.02912278,0.35710317,0.0543272,0.19358143,0.14309336,-0.4574011,0.027830249,0.13424812,0.028508956,-0.041036054,0.3873935,0.33528674,0.061760522,0.4935394,-0.06419826,0.06058943,-0.03264847,-0.090979554,-0.014718902,0.4136919,-0.4404097,-0.27464405,0.17988713,0.40796307,0.039176103,0.10130342,0.39185745,0.043831185,0.09937146,-0.046192084,-0.19167636,0.087229975,-0.2751671,0.053027213,-0.0027344718,-0.12853742,0.3122961
ESZE009-17,-0.032005426,0.14836872,0.3589079,0.13720097,0.1951793,-0.3386288,0.11314986,0.09375187,0.22287866,0.14535436,0.35697594,0.14708066,0.3781431,-0.34358203,-0.13718413,0.02331143,-0.1399583,0.12200456,0.32877314,0.5332852,-0.19402188,0.07978657,0.18739133,-0.3952856,0.051179007,0.30669746,-0.17774107,-0.00410854,0.33174968,0.04960076,0.21001728,0.07866213,-0.43067354,-0.019849062,0.13733539,0.054689508,-0.018636627,0.4270301,0.36564505,0.029959662,0.42332092,-0.07787063,0.029635778,-0.014157443,-0.07493887,-0.026304785,0.46261707,-0.43587023,-0.2974126,0.22905567,0.399106,0.021559862,0.09641972,0.34926528,0.07141034,0.18201274,-0.0937231,-0.22288446,0.007032682,-0.2985673,-0.0064054197,-0.008241839,-0.19529893,0.34025657
ESTS017-17,-0.3110047,0.24165441,0.39964265,0.002080661,0.0838274,-0.12947421,0.36486515,0.07520709,0.17470524,-0.0027067142,0.40591228,0.320602,0.2540702,-0.13624135,-0.26637924,-0.084544614,-0.0394099,0.22570378,0.22151782,0.28959864,-0.42093214,0.11235458,0.46310928,-0.5147701,-0.018873328,0.17882854,-0.017517984,0.15241544,0.29935688,0.04884016,0.2034363,0.35100234,-0.61994064,0.05491639,-0.030676257,-0.103372045,-0.11809552,0.39548945,0.46799606,-0.031888675,0.31318927,0.15013394,0.033884097,-0.19500914,0.20771733,0.0020947743,0.27182838,-0.32806638,-0.21836103,0.34460944,0.23452209,0.050052337,-0.09088311,0.28511754,0.008258533,0.013306338,0.21064529,-0.10433075,0.0966544,-0.54258245,0.14652935,-0.3597274,0.06717668,-0.007522619
ESZS021-17,-0.45407403,0.107535005,0.5138646,-0.06419797,0.32856268,0.04634683,0.3932707,0.06213676,0.24845219,-0.09883413,0.45978302,0.40845823,0.25662515,-0.00018914531,-0.23336227,-0.23062399,-0.2807449,0.31475878,0.35806265,0.5805894,-0.6680497,0.08006595,0.55557376,-0.6617202,-0.06798434,0.31890687,0.04402138,0.06695705,0.18719819,-0.0914334,0.2661458,0.24568892,-0.8346005,-0.035725,0.1828324,-0.1350743,-0.1865905,0.48034915,0.5266444,-0.17628174,0.16430487,0.09453586,0.26242405,-0.16741739,0.1381997,-0.012280867,0.45599693,-0.21239246,-0.120465085,0.43928534,0.2179361,-0.09512831,-0.020385122,0.39179516,0.0032336744,0.1037336,0.17590398,0.21306661,0.1543384,-0.47211245,0.06425108,-0.47541848,0.11899626,-0.10544174
ESTU037-17,-0.032357246,0.11688369,-0.06906766,0.21129386,-0.013327431,-0.18889368,0.39995107,-0.011094425,0.045864295,-0.17705429,0.039588448,0.19435875,0.30754364,-0.27513972,-0.21577944,0.1849387,0.09127441,0.0988049,0.45450342,0.26967648,-0.11164226,0.24630088,0.1852407,-0.48431283,-0.26095432,0.30270103,-0.1580227,0.16961081,0.3682903,0.20941278,0.16209106,0.40426427,-0.5061352,-0.1909424,0.17937416,0.033740696,-0.2167831,0.23642604,0.048911046,0.08614635,0.3722888,-0.11126203,-0.018285,0.10117196,-0.04740557,-0.07842891,0.1879828,-0.40027103,-0.12472172,0.07220826,0.39759502,-0.024189368,0.06789517,0.3336648,0.024292484,-0.11710044,-0.0069683315,0.009612261,-0.025453595,-0.37558937,0.12409808,-0.16123423,0.0006426901,0.027304184
MCTA024-13,-0.07657808,0.18199785,-0.031070769,0.14354467,-0.0025890737,-0.117783174,0.6569742,-0.23489815,0.17971754,0.03154776,0.020328177,0.2830341,0.3260919,-0.52944446,-0.093132004,-0.23206863,-0.49983758,0.4000874,0.67188025,0.6882963,-0.5380392,-0.021979311,0.12772563,-0.2391246,-0.3065263,0.42646816,-0.09613388,0.31659558,0.63299686,-0.12636846,0.5421504,0.49158865,-0.57365483,-0.30947405,-0.037731048,0.014329418,-0.46028614,0.5381118,0.34059978,0.07528826,0.69215155,-0.036738325,0.08988628,-0.110932715,0.11204172,0.07303107,0.26818493,-0.43371707,-0.23813865,0.22929412,0.021518616,0.0925368,0.26660806,0.39781818,-0.2704,-0.13700621,0.31240967,-0.052837905,0.46691313,-0.52985376,0.15135692,-0.1788367,-0.13076526,0.028799472
MCTA025-13,0.0026088497,0.061708257,0.00015258335,0.07303471,0.17892247,-0.21155825,0.53457385,-0.38683367,0.19419204,0.1275899,-0.034644905,0.27156615,0.34666187,-0.57063645,-0.14849025,-0.04716134,-0.422121,0.4339002,0.70898974,0.84964,-0.4294187,-0.0011128427,0.1446903,-0.28556538,-0.3569985,0.46605176,-0.048909005,0.23903507,0.67222816,-0.025956877,0.53675044,0.5615086,-0.6732115,-0.18984812,-0.04817648,-0.06423053,-0.42264134,0.54070723,0.37075195,0.19195457,0.715672,0.032771003,0.100269645,0.043629713,0.08563351,0.15188462,0.49149096,-0.47688565,-0.28344658,0.2258098,0.10378926,0.000532014,0.26648578,0.32367146,-0.2451746,-0.10515973,0.2286475,0.030440304,0.48312685,-0.64230245,0.20824833,-0.22920728,-0.0852555,0.1060801
ESTG020-17,-0.0065876767,0.01325028,-0.008564644,-0.015290676,0.004872322,-0.00642398,0.01279358,-0.0004303567,-0.011951279,-0.01561318,0.00025149249,0.01133886,-0.005324831,0.0048053097,-0.00029875152,-0.008694321,-0.0026151985,0.0004045125,0.0034041367,-0.012322031,-0.009746784,0.002883684,-0.005783217,-0.0069894865,0.012625903,-0.006495239,-0.0057077333,-0.0075271428,-0.012635801,-0.0136068035,0.010837711,0.008210957,-0.00936956,-0.004657062,0.011359703,0.004128292,-0.0013440903,0.010334462,-0.0056096837,0.011621041,-0.010684647,-0.001694236,0.010222841,0.0025475416,0.009358199,0.0025209803,0.005548071,-0.015213167,-0.014895495,-0.005417593,0.0019465033,0.011790449,-0.0036693662,0.00990879,0.007476216,0.0028483886,0.011863595,0.008299107,0.0030273683,0.013149194,-0.010191152,-0.01300269,0.002922751,-0.0073778257
ESZB026-17,-0.15276733,0.12361226,0.09900818,0.08594764,0.02724772,-0.06979696,0.22220463,0.06799396,0.023746755,-0.14101654,0.13877581,0.36800942,0.3679457,-0.21177825,-0.061237592,0.045462463,0.0031219341,0.26941746,0.3493306,0.28093603,-0.3227057,0.1506548,0.20105134,-0.3312446,-0.16445503,0.35783216,-0.24040645,0.013574767,0.40291467,0.07308023,0.3695162,0.3036091,-0.49630934,-0.065766655,0.015830062,0.031949833,-0.20156921,0.39231753,0.31727698,-0.012667096,0.4437482,0.084487036,0.120015174,0.06588516,0.07425102,-0.077208005,0.24217245,-0.55732185,-0.2923672,0.20436986,0.4631725,0.054064773,0.09870839,0.19606186,-0.03259276,-0.029255776,-0.07042663,0.112155765,0.17399211,-0.43275756,0.1504885,-0.17755869,-0.11941663,0.23741019
ESZI014-17,-0.037531834,0.02820079,0.0571362,0.015099555,0.011701288,-0.035623427,0.059031352,-0.016482731,0.026262416,0.005459948,0.056640707,0.06520594,0.07279388,-0.06135568,-0.0453345,0.0028297706,-0.009057952,0.049121927,0.09746928,0.10935697,-0.057145912,0.017480044,0.07126745,-0.12979399,-0.03911459,0.07256505,-0.025829947,0.0025340384,0.06542797,0.03146269,0.06510995,0.08607908,-0.14119424,-0.026294505,0.0026855129,0.008536325,-0.03709429,0.08511618,0.07260054,0.02286783,0.13832456,0.019065956,0.031174393,0.006617633,0.012229251,-0.014584957,0.04439297,-0.13739008,-0.050691925,0.011679982,0.11715702,0.008443038,0.009174768,0.06405482,0.004306276,-0.00734252,-0.019729646,-0.021292306,0.03769825,-0.074950345,0.023026478,-0.048020955,-0.031742197,0.03640136
ESTI013-17,-0.07775027,0.04995642,0.11022286,0.19914903,-0.07182342,-0.16734208,0.10229814,0.09568636,0.29059088,-0.087914504,0.193084,0.40276834,0.3588678,-0.26738504,-0.19838752,0.08322493,-0.14677118,0.27035403,0.41599914,0.3734245,-0.3289353,0.09117477,0.30585325,-0.43961132,-0.20600766,0.08421896,-0.2413638,-0.079310626,0.33438683,0.18373697,0.30282444,0.20380038,-0.5200687,-0.12496265,0.0028746687,0.16790019,-0.27034777,0.34340668,0.23033531,-0.052767172,0.6386189,-0.15268086,0.003897156,0.07662942,0.11447699,-0.124411054,0.13745612,-0.65930533,-0.24958056,0.10774622,0.25937635,-0.04266922,-0.06473435,0.17256662,-0.021147303,-0.032797404,0.07584824,-0.07980444,0.02515746,-0.4111844,0.12266736,-0.03575403,0.060469102,-0.028697649
MCZA028-13,-0.056809105,0.16010681,0.05694095,0.176879,0.05749347,-0.13588336,0.17246228,-0.055562653,0.0025243955,-0.15807642,0.21896574,0.23433943,0.2609957,-0.16824995,-0.04412808,0.03192852,0.0020460326,0.060246285,0.30351803,0.28517827,-0.17496893,0.111052245,0.23070909,-0.2998124,-0.1009109,0.22090094,-0.040384043,0.0664515,0.28093752,0.08636023,0.19399932,0.16839595,-0.41490528,-0.12700535,0.046302,0.005542669,-0.0045366003,0.2563149,0.13552667,0.06919134,0.4238472,0.1464956,0.065552026,-0.046317868,0.07092306,0.04541607,0.03940953,-0.338075,-0.17637578,0.0871329,0.27426618,0.075284965,-0.009864354,0.14051329,0.14793366,-0.0982046,0.0012505645,-0.06637279,0.10833409,-0.16648945,0.14035293,-0.1438317,-0.12160329,-0.00039500353
MCZA029-13,-0.081794366,0.10178211,0.08274282,0.036642846,0.017070137,-0.12591253,0.10686497,-0.025634114,0.06703756,-0.0005797802,0.09573481,0.174666,0.2205517,-0.21874066,-0.10514024,0.05083902,-0.065462805,0.14067982,0.2839152,0.28552583,-0.17351766,0.044212963,0.12822886,-0.28866634,-0.11563282,0.23788427,-0.0724107,0.050975848,0.2505656,0.11170747,0.19257307,0.19729568,-0.3840474,-0.044640206,-0.0050626877,0.067783095,-0.08801485,0.27207556,0.22930329,0.06780836,0.34103015,0.07051636,0.06255407,0.020940967,0.02544156,0.022812963,0.17080998,-0.29273787,-0.14563821,0.07695203,0.25057065,-0.0022818423,0.03008833,0.17740802,0.041780166,-0.045231275,-0.041548334,0.014999581,0.10023006,-0.25744662,0.09005558,-0.15733705,-0.11497843,0.084481984
MCZA047-17,-0.09543134,0.2013248,0.10808841,0.011187504,0.095548995,-0.13040446,0.27668917,-0.07016809,0.021683436,-0.051065408,0.069883056,0.27024773,0.27024177,-0.19030581,-0.15912506,0.123475894,-0.12066976,0.251037,0.3564871,0.2658658,-0.19372897,0.0023374062,0.14221829,-0.3526428,-0.18151367,0.3169407,-0.091331,-0.0023085393,0.29670903,0.13396807,0.28584927,0.29493457,-0.564722,-0.082520396,0.08542547,-0.0035431841,-0.01969588,0.3097053,0.21531914,-0.0266725,0.4880581,0.013875659,0.13865943,-0.043383386,0.13652107,-0.018807575,0.10687637,-0.390878,-0.15102519,0.114241846,0.35480943,0.02538561,-0.07042605,0.17527921,0.055175304,-0.018880198,-0.067744285,-0.06281693,0.06632774,-0.26785678,0.10090395,-0.12107527,-0.102056324,0.092436895
MCTA026-13,-0.12695932,0.12764677,-0.09492421,0.17744085,-0.0508339,-0.100509204,0.8568618,-0.26507214,0.18500847,0.026807742,0.057503276,0.31839162,0.35669145,-0.66793984,-0.0529042,-0.36961728,-0.5952582,0.52979726,0.76189214,0.77975625,-0.5958273,0.021265924,0.14897846,-0.13421729,-0.3202774,0.32534698,-0.11358787,0.4535001,0.73793703,-0.1999725,0.7077604,0.6162015,-0.5589725,-0.39603156,-0.11536665,0.022358429,-0.56030524,0.6174996,0.48874334,0.08144455,0.84367156,-0.12972027,0.17463784,-0.17861913,0.081198625,0.06651177,0.30331725,-0.35311344,-0.25487438,0.22348231,-0.16218074,0.06480703,0.37508142,0.50229186,-0.42270452,-0.27671432,0.46030614,-0.07809731,0.60364765,-0.60144114,0.19951512,-0.13951646,-0.20324638,-0.024426846
ESTE014-17,-0.104549244,0.11458235,0.10003347,0.09622007,-0.04408676,-0.12788202,0.1754315,0.020632403,0.023970386,-0.04554766,0.13486814,0.13637301,0.20284298,-0.12407695,-0.1082122,-0.0198071,-0.048130818,0.12906337,0.23090447,0.17741187,-0.16559581,0.08572092,0.19658254,-0.28331992,-0.023991525,0.1939712,-0.073979735,0.04492224,0.1197245,0.055478517,0.14418678,0.17823112,-0.35445327,-0.044286128,0.006987422,0.024225423,-0.09363711,0.19361293,0.18246347,-0.0011654067,0.25723755,0.0573336,0.062401958,-0.0015624334,-0.010760434,-0.0022189147,0.060122553,-0.25654864,-0.14825118,0.06479651,0.23768973,-0.004502798,0.013760948,0.1695417,0.042717252,-0.03592599,0.028540319,-0.047874857,0.07926512,-0.18710493,0.08814114,-0.08878264,-0.10398082,0.027377728
ESZE072-17,-0.03785444,0.10197226,0.2498823,0.03137765,0.048124805,-0.24183865,0.09264437,-0.11602509,0.16580589,0.039071754,0.28925627,0.09760966,0.22350365,-0.4046736,-0.14790334,0.06411331,-0.08592817,0.0959693,0.28741553,0.40330753,-0.20246153,0.21108174,0.16453601,-0.41267988,-0.14997812,0.37475643,-0.07855439,0.12346855,0.26127425,0.18724248,0.19023818,0.15050742,-0.5636653,0.042815436,0.017522477,-0.01306203,-0.22472738,0.4004412,0.25396368,0.05405586,0.32421988,0.054093614,0.1649073,0.015250983,-0.06600044,-0.07377256,0.28548148,-0.3721109,-0.20847179,-0.10625304,0.46435398,-0.17418036,0.05449393,0.3294652,-0.121231675,-0.07090191,-0.01313062,-0.052102778,-0.006517142,-0.10965948,0.032567166,-0.09873914,-0.09138395,0.10839671
NHT1048-15,-0.01743538,0.37921607,0.22488062,0.24540529,0.039136194,-0.30458036,0.3543158,-0.2174947,0.032725118,0.110227615,0.31942496,0.33734953,0.63599885,-0.42471159,-0.081521995,0.162555,-0.07057302,0.24149783,0.40577096,0.20013852,-0.12913321,0.21660918,0.3736741,-0.5618905,-0.19882974,0.3757364,-0.096229106,0.38704786,0.24612498,-0.050454438,0.25873134,0.55833817,-0.5130028,0.10642871,-0.034050353,-0.14911473,0.07610236,0.39610428,0.25817275,0.064959794,0.68548614,0.2479733,-0.098450676,-0.09784453,0.17150351,0.06161024,-0.045275096,-0.34982505,-0.40683246,0.28275535,0.25682607,0.107770614,-0.040303797,0.3411256,0.14597017,-0.06094831,0.073358424,-0.10458133,0.15084034,-0.380544,0.14009646,-0.21278214,-0.0007828665,0.1273117
LHZ0037-19,-0.0039854906,0.0026293993,0.011601323,0.005043164,0.009510284,-0.005339965,0.0055847447,-0.012810007,0.012732286,-0.0034177564,-0.013673879,-0.013653951,-0.01422305,-0.0044992436,0.011202868,0.0042334273,-0.0018580761,0.014959659,0.003077248,0.011977753,-0.0050183926,-0.0009938087,-0.0024052095,-0.0076543353,-0.0128807165,0.0051095504,-0.015182044,-0.013681784,0.0022209566,0.007656809,-0.007823478,-0.0032729357,0.005925674,-0.004810715,0.011847114,0.0047082547,-0.015005965,-0.010084864,0.010457529,-0.0030820314,0.014277868,-0.007228518,-0.0072706435,0.011870578,-0.013103254,-0.014248284,0.011391282,-0.010320449,-0.006961638,0.0031786468,0.012376696,-0.011046821,0.008453628,-0.014569771,-0.014179258,0.01382399,0.008399045,-0.014380055,-0.0119002145,-0.00014219992,-0.008462304,0.013622582,0.011760531,0.008649193
LIZ0001-19,-0.0070018917,-0.0050706957,-0.007267991,-0.01153606,-0.0017367639,0.013741504,-0.011489183,0.0018942747,0.008623153,-0.0026654322,0.0031024627,0.007954547,-0.010293825,0.0046019703,0.0049406793,0.014473079,-0.012579102,0.012517873,-0.015029177,-0.0038116015,0.007736452,-0.014476057,-0.0045219082,-0.008792888,0.005998403,0.00086938776,0.002157284,-0.009322643,-0.0028674938,-0.011372834,-0.010070043,0.013126962,-0.01406192,0.0040043853,-0.0035688914,-0.010936059,-0.0041145775,-0.011525519,0.008243693,0.0028922055,-0.0049842577,0.0047574732,-0.012276221,0.00074693,0.014385503,0.01243506,-0.003918346,0.013337985,-0.013145633,0.0071767867,0.0060649533,-0.010641228,0.01111996,-0.007007435,7.7871606e-05,-0.0008668974,0.004720535,-0.009037936,-0.013701685,-0.00714569,0.008174494,-0.0036236607,-0.0028414987,0.01481281
LEC0009-24,-0.012579415,0.012719726,-0.00017595664,0.0055171456,-0.0035938118,-0.012530435,0.0037512686,0.005598685,0.011445424,0.0008862186,0.007045185,0.015342016,-0.010206772,0.008865686,-0.011617823,-0.006408928,0.0007659029,0.0017302148,0.0104916,0.0038326457,0.0020946097,-0.00010664202,-0.00951523,0.0034864023,0.0036768876,-0.004979383,-0.0031604357,-0.0100583825,-0.009061448,0.007929048,-0.012651928,0.012569549,0.001918383,-0.007548999,0.01303927,-0.006227594,-0.003761595,0.005672347,0.0032876283,0.0031811055,0.008519575,0.0040498246,-0.009206219,0.014204977,-0.005461132,0.009226523,0.013326997,0.011422604,-0.0046146456,-0.005091274,-0.0010728445,0.004019173,0.011541646,-0.0072069895,-0.00823552,0.015482105,0.012395142,-0.005283935,0.003093496,0.009774186,0.0008752104,-0.01271333,-0.014545547,-0.006224461
